confirmed,countryregion,deaths,latitude,longitude,provincestate,recovered,timestamp
121,China,1,,,Liaoning,80,1582527182
251,China,2,,,Guangxi,112,1582527182
3,UK,0,,,,0,1581100382
3,UK,0,,,,0,1581100382
3,UK,0,,,,0,1581100382
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Italy,0,,,,0,1581097982
3,Philippines,1,,,,0,1581093784
3,Philippines,1,,,,0,1581093784
3,Philippines,1,,,,0,1581093784
3,Philippines,1,,,,0,1581093784
3,Philippines,1,,,,0,1581093784
13,Germany,0,,,,0,1581093183
61,Others,0,,,Cruise Ship,0,1581093183
13,Germany,0,,,,0,1581093183
61,Others,0,,,Cruise Ship,0,1581093183
335,China,3,,,Shanghai,261,1582527786
93,China,1,,,Jilin,60,1582537382
989,China,6,,,Anhui,663,1582537382
1205,China,1,,,Zhejiang,782,1582537382
293,China,1,,,Fujian,183,1582539782
755,China,5,,,Shandong,343,1582539782
25,Hong Kong,1,,,Hong Kong,0,1581076382
1345,China,6,,,Guangdong,786,1582539782
64287,China,2495,,,Hubei,16748,1582542789
1271,China,19,,,Henan,943,1582550585
311,China,6,,,Hebei,234,1582553591
527,China,3,,,Sichuan,276,1582553591
1016,China,4,,,Hunan,731,1582553591
168,China,5,,,Hainan,116,1582555982
12,Malaysia,0,,,,1,1581066801
245,China,1,,,Shaanxi,173,1582555982
480,China,12,,,Heilongjiang,227,1582555982
631,China,0,,,Jiangsu,452,1582555982
76,China,2,,,Xinjiang,30,1582556585
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
4,Canada,0,,,British Columbia,0,1581054183
75,China,0,,,Inner Mongolia,34,1582556585
76,China,2,,,Xinjiang,30,1582556585
25,Japan,0,,,,1,1581048800
25,Japan,0,,,,1,1581048800
135,China,3,,,Tianjin,87,1582556585
24,South Korea,0,,,,1,1581044583
24,South Korea,0,,,,1,1581044583
30,Singapore,0,,,,0,1581044583
91,China,2,,,Gansu,80,1582557187
91,China,2,,,Gansu,80,1582557187
133,China,0,,,Shanxi,94,1582585982
5,Australia,0,,,Queensland,0,1581037382
5,Australia,0,,,Queensland,0,1581037382
174,China,2,,,Yunnan,124,1582585982
576,China,6,,,Chongqing,349,1582586581
121,China,1,,,Liaoning,83,1582590183
631,China,0,,,Jiangsu,458,1582591982
400,China,4,,,Beijing,215,1582594382
71,China,0,,,Ningxia,61,1582602782
16,Taiwan,0,,,Taiwan,1,1581001384
16,Taiwan,0,,,Taiwan,1,1581001384
24,Hong Kong,1,,,Hong Kong,0,1581000182
174,China,2,,,Yunnan,129,1582606382
10,Macau,0,,,Macau,1,1580998984
10,Macau,0,,,Macau,1,1580998984
10,Macau,0,,,Macau,1,1580998984
10,Macau,0,,,Macau,1,1580998984
10,Macau,0,,,Macau,1,1580998984
10,Macau,0,,,Macau,1,1580998984
336,China,3,,,Shanghai,268,1582612382
989,China,6,,,Anhui,712,1582612382
146,China,2,,,Guizhou,104,1582617787
146,China,2,,,Guizhou,104,1582617787
1347,China,7,,,Guangdong,822,1582620782
1205,China,1,,,Zhejiang,808,1582621985
252,China,2,,,Guangxi,134,1582624987
294,China,1,,,Fujian,199,1582624987
311,China,6,,,Hebei,248,1582634582
1271,China,19,,,Henan,1002,1582634582
168,China,5,,,Hainan,124,1582635182
756,China,6,,,Shandong,355,1582635182
529,China,3,,,Sichuan,289,1582642985
934,China,1,,,Jiangxi,683,1582642985
1016,China,4,,,Hunan,768,1582642985
93,China,1,,,Jilin,63,1582644184
135,China,3,,,Tianjin,91,1582644184
245,China,1,,,Shaanxi,186,1582644184
480,China,12,,,Heilongjiang,243,1582644184
4,Australia,0,,,New South Wales,2,1580958802
4,Australia,0,,,New South Wales,2,1580958802
4,Australia,0,,,New South Wales,2,1580958802
4,Australia,0,,,New South Wales,2,1580958802
4,Australia,0,,,New South Wales,2,1580958802
4,Australia,0,,,New South Wales,2,1580958802
4,Australia,0,,,New South Wales,2,1580958802
4,Australia,0,,,Queensland,0,1580957583
23,South Korea,0,,,,0,1580957583
45,Japan,0,,,,1,1580957583
64786,China,2563,,,Hubei,18971,1582644184
133,China,0,,,Shanxi,98,1582672383
576,China,6,,,Chongqing,372,1582672983
75,China,0,,,Inner Mongolia,35,1582674782
121,China,1,,,Liaoning,88,1582675985
400,China,4,,,Beijing,235,1582678382
934,China,1,,,Jiangxi,719,1582679584
71,China,0,,,Ningxia,65,1582689181
10,Vietnam,0,,,,1,1580951588
10,Vietnam,0,,,,1,1580951588
174,China,2,,,Yunnan,144,1582693996
531,China,3,,,Sichuan,307,1582711991
631,China,0,,,Jiangsu,478,1582711991
989,China,6,,,Anhui,744,1582711991
1,US,0,43.0731,-89.4012,"Madison, WI",0,1580939582
1,US,0,43.0731,-89.4012,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
1,US,0,,,"Madison, WI",0,1580939582
2,Canada,0,,,British Columbia,0,1580923983
2,Canada,0,,,British Columbia,0,1580923983
1016,China,4,,,Hunan,783,1582711991
28,Singapore,0,,,,0,1580920383
28,Singapore,0,,,,0,1580920383
294,China,1,,,Fujian,218,1582713182
312,China,6,,,Hebei,261,1582713182
12,Malaysia,0,,,,0,1580917382
12,Malaysia,0,,,,0,1580917382
19,South Korea,0,,,,0,1580916781
480,China,12,,,Heilongjiang,249,1582713182
1205,China,1,,,Zhejiang,867,1582713182
1271,China,19,,,Henan,1033,1582713182
1347,China,7,,,Guangdong,851,1582713182
135,China,3,,,Tianjin,96,1582720982
168,China,5,,,Hainan,129,1582720982
756,China,6,,,Shandong,377,1582720982
21,Hong Kong,1,,,Hong Kong,0,1580908390
91,China,2,,,Gansu,81,1582726390
91,China,2,,,Gansu,81,1582726390
93,China,1,,,Jilin,65,1582726390
133,China,0,,,Shanxi,104,1582726390
245,China,1,,,Shaanxi,192,1582726390
252,China,2,,,Guangxi,147,1582726390
65187,China,2615,,,Hubei,20969,1582726390
76,China,2,,,Xinjiang,34,1582726983
75,China,0,,,Inner Mongolia,38,1582729385
576,China,6,,,Chongqing,384,1582760582
337,China,3,,,Shanghai,272,1582761181
146,China,2,26.8154,106.8748,Guizhou,112,1582764182
146,China,2,,,Guizhou,112,1582764182
146,China,2,,,Guizhou,112,1582764182
146,China,2,,,Guizhou,112,1582764182
934,China,1,,,Jiangxi,754,1582767782
410,China,5,,,Beijing,248,1582770193
337,China,3,,,Shanghai,276,1582776192
1347,China,7,,,Guangdong,890,1582797182
72,China,0,,,Ningxia,68,1582797787
72,China,0,,,Ningxia,68,1582797787
3,Australia,0,,,Queensland,0,1580835183
3,Australia,0,,,Queensland,0,1580835183
22,Japan,0,,,,1,1580834583
22,Japan,0,,,,1,1580834583
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
1,Belgium,0,,,,0,1580830982
168,China,5,,,Hainan,131,1582797787
25,Thailand,0,,,,5,1580830383
25,Thailand,0,,,,5,1580830383
25,Thailand,0,,,,5,1580830383
16,South Korea,0,,,,0,1580830383
24,Singapore,0,,,,0,1580830383
25,Thailand,0,,,,5,1580830383
11,Taiwan,0,,,Taiwan,0,1580827982
11,Taiwan,0,,,Taiwan,0,1580827982
174,China,2,,,Yunnan,150,1582797787
252,China,2,,,Guangxi,161,1582797787
296,China,1,,,Fujian,228,1582797787
65596,China,2641,,,Hubei,23383,1582805594
76,China,2,,,Xinjiang,43,1582807382
93,China,1,,,Jilin,67,1582807382
245,China,1,,,Shaanxi,195,1582807382
317,China,6,,,Hebei,274,1582807382
480,China,13,,,Heilongjiang,270,1582807382
534,China,3,,,Sichuan,321,1582807382
1017,China,4,,,Hunan,804,1582807382
1205,China,1,,,Zhejiang,932,1582807382
121,China,1,,,Liaoning,93,1582812786
17,Hong Kong,1,,,Hong Kong,0,1580806982
121,China,1,,,Liaoning,93,1582812786
631,China,0,,,Jiangsu,498,1582812786
756,China,6,,,Shandong,387,1582812786
10,Malaysia,0,,,,0,1580801582
989,China,6,,,Anhui,792,1582812786
1272,China,20,,,Henan,1068,1582815791
136,China,3,,,Tianjin,102,1582845184
10,Macau,0,,,Macau,0,1580791382
10,Macau,0,,,Macau,0,1580791382
133,China,0,,,Shanxi,107,1582845184
136,China,3,,,Tianjin,102,1582845184
576,China,6,,,Chongqing,401,1582845782
75,China,0,,,Inner Mongolia,43,1582846382
65914,China,2682,,,Hubei,26403,1582850581
935,China,1,,,Jiangxi,790,1582852391
410,China,7,,,Beijing,257,1582856585
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
2,Canada,0,,,"Toronto, ON",0,1580775186
1,Canada,0,,,"London, ON",0,1580774591
1,Canada,0,,,"London, ON",0,1580774591
1,Canada,0,,,"London, ON",0,1580774591
1,Canada,0,,,"London, ON",0,1580774591
1,Canada,0,,,"London, ON",0,1580774591
1,Canada,0,,,"London, ON",0,1580774591
1,Canada,0,,,"London, ON",0,1580774591
1,Canada,0,,,"London, ON",0,1580774591
91,China,2,,,Gansu,82,1582857182
91,China,2,,,Gansu,82,1582857182
480,China,13,,,Heilongjiang,283,1582864982
990,China,6,,,Anhui,821,1582864982
337,China,3,,,Shanghai,279,1582865583
3,India,0,,,,0,1580766182
3,India,0,,,,0,1580766182
3,India,0,,,,0,1580766182
3,India,0,,,,0,1580766182
3,India,0,,,,0,1580766182
3,India,0,,,,0,1580766182
3,India,0,,,,0,1580766182
3,India,0,,,,0,1580766182
8,Vietnam,0,,,,1,1580766182
3,India,0,,,,0,1580766182
8,Vietnam,0,,,,1,1580766182
3,India,0,,,,0,1580766182
8,Vietnam,0,,,,1,1580766182
12,Germany,0,,,,0,1580763182
12,Germany,0,,,,0,1580763182
12,Germany,0,,,,0,1580763182
12,Germany,0,,,,0,1580763182
174,China,2,,,Yunnan,156,1582866189
75,China,0,,,Inner Mongolia,45,1582874583
76,China,3,,,Xinjiang,52,1582875782
93,China,1,,,Jilin,73,1582879983
168,China,5,,,Hainan,133,1582879983
245,China,1,,,Shaanxi,199,1582879983
318,China,6,,,Hebei,277,1582879983
631,China,0,,,Jiangsu,515,1582879983
1348,China,7,,,Guangdong,935,1582879983
252,China,2,,,Guangxi,168,1582881190
296,China,1,,,Fujian,235,1582881190
1017,China,4,,,Hunan,830,1582881190
538,China,3,,,Sichuan,338,1582881782
756,China,6,,,Shandong,405,1582881782
1272,China,20,,,Henan,1112,1582881782
1205,China,1,,,Zhejiang,975,1582884192
133,China,0,,,Shanxi,112,1582932183
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,36.5761,-120.9876,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
2,US,0,,,"San Benito, CA",0,1580701982
576,China,6,,,Chongqing,422,1582932183
935,China,1,,,Jiangxi,811,1582939387
411,China,8,,,Beijing,271,1582947182
174,China,2,,,Yunnan,157,1582952593
990,China,6,,,Anhui,868,1582952593
73,China,0,37.2692,106.1655,Ningxia,69,1582955582
73,China,0,,,Ningxia,69,1582955582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
2,US,0,,,"Santa Clara, CA",0,1580690582
337,China,3,,,Shanghai,287,1582957383
15,Hong Kong,0,,,Hong Kong,0,1580687582
15,Hong Kong,0,,,Hong Kong,0,1580687582
631,China,0,,,Jiangsu,523,1582960991
75,China,0,,,Inner Mongolia,49,1582966986
245,China,1,,,Shaanxi,207,1582966986
93,China,1,,,Jilin,75,1582967590
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,Queensland,0,1580682787
2,Australia,0,,,South Australia,0,1580682787
2,Australia,0,,,Queensland,0,1580682787
10,Germany,0,,,,0,1580666585
1205,China,1,,,Zhejiang,1016,1582967590
76,China,3,,,Xinjiang,62,1582977787
136,China,3,,,Tianjin,109,1582977787
252,China,2,,,Guangxi,176,1582977787
480,China,13,,,Heilongjiang,301,1582977787
538,China,3,,,Sichuan,351,1582977787
66337,China,2727,,,Hubei,28993,1582978390
1272,China,21,,,Henan,1170,1582980185
121,China,1,,,Liaoning,96,1582990383
296,China,1,,,Fujian,243,1582990383
318,China,6,,,Hebei,282,1582990383
756,China,6,,,Shandong,421,1582990383
1018,China,4,,,Hunan,846,1582990383
1349,China,7,,,Guangdong,983,1582990383
2,India,0,,,,0,1580623388
133,China,0,,,Shanxi,114,1583017986
5,United Arab Emirates,0,,,,0,1580622181
5,United Arab Emirates,0,,,,0,1580622181
5,United Arab Emirates,0,,,,0,1580622181
5,United Arab Emirates,0,,,,0,1580622181
5,United Arab Emirates,0,,,,0,1580622181
5,United Arab Emirates,0,,,,0,1580622181
576,China,6,,,Chongqing,438,1583017986
8,Macau,0,,,Macau,0,1580617394
8,Macau,0,,,Macau,0,1580617394
168,China,5,,,Hainan,148,1583019782
935,China,1,27.614,115.7221,Jiangxi,831,1583025190
2,Philippines,1,,,,0,1580614387
2,Philippines,1,,,,0,1580614387
2,Philippines,1,,,,0,1580614387
2,Philippines,1,,,,0,1580614387
2,Philippines,1,,,,0,1580614387
413,China,8,40.1824,116.4142,Beijing,276,1583031183
174,China,2,24.974,101.487,Yunnan,163,1583046787
337,China,3,31.202,121.4491,Shanghai,290,1583046787
93,China,1,43.6661,126.1923,Jilin,78,1583055783
15,South Korea,0,,,,0,1580610193
15,South Korea,0,,,,0,1580610193
245,China,1,35.1917,108.8701,Shaanxi,208,1583055783
18,Singapore,0,,,,0,1580605412
18,Singapore,0,,,,0,1580605412
252,China,2,23.8298,108.7881,Guangxi,181,1583055783
296,China,1,26.0789,117.9874,Fujian,247,1583055783
75,China,0,44.0935,113.9448,Inner Mongolia,52,1583056983
1,Spain,0,,,,0,1580600582
1,Spain,0,,,,0,1580600582
1,Spain,0,,,,0,1580600582
1,Spain,0,,,,0,1580600582
1,Spain,0,,,,0,1580600582
1,Spain,0,,,,0,1580600582
1,Spain,0,,,,0,1580600582
1,US,0,33.7879,-117.8531,"Orange, CA",0,1580586783
1,US,0,34.0522,-118.2437,"Los Angeles, CA",0,1580586783
1,US,0,33.7879,-117.8531,"Orange, CA",0,1580586783
1,US,0,34.0522,-118.2437,"Los Angeles, CA",0,1580586783
1,US,0,33.7879,-117.8531,"Orange, CA",0,1580586783
1,US,0,34.0522,-118.2437,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Santa Clara, CA",0,1580586783
1,US,0,,,"Orange, CA",0,1580586783
1,US,0,,,"Los Angeles, CA",0,1580586783
1,US,0,,,"Santa Clara, CA",0,1580586780
1,US,0,,,"Orange, CA",0,1580586780
1,US,0,,,"Los Angeles, CA",0,1580586780
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Seattle, WA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
2,US,0,,,"Chicago, IL",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Seattle, WA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
2,US,0,,,"Chicago, IL",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Seattle, WA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
2,US,0,,,"Chicago, IL",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Seattle, WA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
2,US,0,,,"Chicago, IL",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Seattle, WA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
2,US,0,,,"Chicago, IL",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Seattle, WA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
2,US,0,,,"Chicago, IL",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586183
1,US,0,,,"Seattle, WA",0,1580586183
1,US,0,,,"Boston, MA",0,1580586183
2,US,0,,,"Chicago, IL",0,1580586183
1,US,0,,,"Tempe, AZ",0,1580586180
1,US,0,,,"Seattle, WA",0,1580586180
1,US,0,,,"Boston, MA",0,1580586180
2,US,0,,,"Chicago, IL",0,1580586180
20,Japan,0,,,,1,1580583183
20,Japan,0,,,,1,1580583183
20,Japan,0,,,,1,1580583180
8,Germany,0,,,,0,1580581980
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,New South Wales,2,1580580769
1,Canada,0,,,British Columbia,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,New South Wales,2,1580580769
1,Canada,0,,,British Columbia,0,1580580769
3,Canada,0,,,Ontario,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,New South Wales,2,1580580769
1,Canada,0,,,British Columbia,0,1580580769
3,Canada,0,,,Ontario,0,1580580769
4,Australia,0,,,Victoria,0,1580580769
4,Australia,0,,,New South Wales,2,1580580769
1,Canada,0,,,British Columbia,0,1580580720
1,Australia,0,,,South Australia,0,1580580720
3,Canada,0,,,Ontario,0,1580580720
3,Australia,0,,,Queensland,0,1580580720
4,Australia,0,,,Victoria,0,1580580720
4,Australia,0,,,New South Wales,2,1580580720
1,Philippines,0,,,,0,1580578980
76,China,3,41.1129,85.2401,Xinjiang,64,1583056983
